parcial,parti,edad,edad2,escolaridad,casada,N(0_5),N(6_17),D[2_5],D[6_9],D[10_49],D[50_199],D[200+],D[minas],D[manu],D[EGA],D[constru],D[comercio],D[transporte],D[serv fin],D[servicios],Log_salario,nlingreso,N(18+),mujer,horas
0,1,34,1156,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.466752418451196,0,2,1
0,1,24,576,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.5273770638116035,0,2,1
0,1,38,1444,16,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.97427599053162,0,4,1
0,1,18,324,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.587981610698858,0,4,1
0,1,31,961,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.049499342612943,0,3,1
0,1,22,484,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.049499342612943,0,3,1
0,1,23,529,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.049499342612943,0,3,1
0,1,70,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683741693003523,0,1,1
0,1,40,1600,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.16819842214537,0,2,1
1,1,24,576,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.441427397889299,11139,2,1
0,1,28,784,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.97427599053162,0,1,1
0,1,20,400,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.156597531731515,0,3,1
0,1,23,529,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.811757066537631,0,3,1
0,1,24,576,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.156597531731515,0,3,1
0,1,28,784,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7.42671102356822,20630,2,1
1,1,48,2304,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6.84689254319382,20630,2,1
0,1,34,1156,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.463622564337796,0,1,1
0,1,60,3600,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,5.817273081377034,52438,2,1
0,1,59,3481,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.274008909461497,0,5,1
0,1,22,484,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.3002995008213345,0,5,1
0,1,55,3025,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.948406655423998,0,2,1
0,1,35,1225,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.971308449701444,0,2,1
0,1,42,1764,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,6.3989118393904345,39685,1,1
1,1,47,2209,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559210467199529,0,3,1
0,1,60,3600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.544307439572244,0,4,1
0,1,32,1024,8,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4.71866082246601,4126,2,1
0,1,19,361,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.949772498085266,0,2,1
0,1,37,1369,8,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,6.603706194742718,4126,1,1
1,1,60,3600,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5.971423841973523,20630,1,1
0,1,24,576,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.469598302753263,0,1,1
0,1,34,1156,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.915885439478342,63881,4,1
0,1,38,1444,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664571009780432,33008,2,1
1,1,40,1600,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7.252357661929515,8252,7,1
1,1,20,400,12,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7.252357661929515,8252,7,1
0,1,20,400,8,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6.97427599053162,8252,7,1
0,1,70,4900,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.070036020115316,55629,2,1
1,1,40,1600,5,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6.153745373261406,16504,2,1
0,1,38,1444,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.7894739435899965,0,2,1
0,1,42,1764,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37688885655942,24756,3,1
0,1,80,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074303831581569,55629,1,1
0,1,25,625,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.924001457410564,0,1,1
0,1,59,3481,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.908771828940537,0,1,1
0,1,21,441,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6.057985188484197,16504,5,1
0,1,42,1764,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.667423171091565,0,1,1
0,1,35,1225,4,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6.37688885655942,4126,1,1
0,1,58,3364,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,6.952253101361767,22339,2,1
0,1,36,1296,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,6.5659659355692135,55325,1,1
0,1,51,2601,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969975300342057,2614,5,1
0,1,52,2704,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5.663122480902002,0,2,1
